Transaction ID,Date,Time,Item Name,Qty,Unit Price,Line Total,Payment Method,Server
TXN1204,02/15/2026,11:46 AM,Lamb Biryani,1,18.99,18.99,Cash,Anita
TXN1204,02/15/2026,11:46 AM,Raita,1,3.99,3.99,Cash,Rahul
TXN1204,02/15/2026,11:46 AM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1204,02/15/2026,11:46 AM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1205,02/15/2026,12:43 PM,Fish Curry,1,17.99,17.99,Cash,Anita
TXN1205,02/15/2026,12:43 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1205,02/15/2026,12:43 PM,Garlic Naan,2,4.49,8.98,Card,Dev
TXN1206,02/15/2026,12:48 PM,Samosa,1,6.99,6.99,Cash,Dev
TXN1206,02/15/2026,12:48 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Dev
TXN1206,02/15/2026,12:48 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1207,02/15/2026,01:55 PM,Tandoori Chicken,1,15.99,15.99,Card,Dev
TXN1207,02/15/2026,01:55 PM,Garlic Naan,2,4.49,8.98,Cash,Priya
TXN1207,02/15/2026,01:55 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1207,02/15/2026,01:55 PM,Gulab Jamun,1,5.99,5.99,UPI,Priya
TXN1208,02/15/2026,01:29 PM,Paneer Tikka,1,12.99,12.99,Card,Priya
TXN1208,02/15/2026,01:29 PM,Masala Chai,1,3.49,3.49,Card,Rahul
TXN1209,02/15/2026,12:16 PM,Paneer Tikka,1,12.99,12.99,Card,Priya
TXN1209,02/15/2026,12:16 PM,Garlic Naan,1,4.49,4.49,Card,Dev
TXN1209,02/15/2026,12:16 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1210,02/15/2026,12:16 PM,Palak Paneer,1,14.99,14.99,Card,Dev
TXN1210,02/15/2026,12:16 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1210,02/15/2026,12:16 PM,Masala Chai,1,3.49,3.49,UPI,Priya
TXN1211,02/15/2026,01:03 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1211,02/15/2026,01:03 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1212,02/15/2026,01:25 PM,Tandoori Chicken,1,15.99,15.99,Cash,Dev
TXN1212,02/15/2026,01:25 PM,Garlic Naan,1,4.49,4.49,UPI,Anita
TXN1212,02/15/2026,01:25 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1212,02/15/2026,01:25 PM,Gulab Jamun,1,5.99,5.99,UPI,Anita
TXN1213,02/15/2026,07:14 PM,Tandoori Chicken,1,15.99,15.99,Card,Dev
TXN1213,02/15/2026,07:14 PM,Garlic Naan,2,4.49,8.98,Card,Rahul
TXN1213,02/15/2026,07:14 PM,Mango Lassi,1,4.99,4.99,Cash,Rahul
TXN1213,02/15/2026,07:14 PM,Gulab Jamun,1,5.99,5.99,UPI,Anita
TXN1214,02/15/2026,09:28 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1214,02/15/2026,09:28 PM,Masala Chai,1,3.49,3.49,Cash,Dev
TXN1215,02/15/2026,08:39 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1215,02/15/2026,08:39 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1216,02/15/2026,09:29 PM,Tandoori Chicken,1,15.99,15.99,Cash,Anita
TXN1216,02/15/2026,09:29 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Priya
TXN1216,02/15/2026,09:29 PM,Butter Naan,1,3.99,3.99,UPI,Priya
TXN1217,02/15/2026,08:08 PM,Fish Curry,1,17.99,17.99,Card,Rahul
TXN1217,02/15/2026,08:08 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1217,02/15/2026,08:08 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1218,02/15/2026,08:14 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1218,02/15/2026,08:14 PM,Garlic Naan,1,4.49,4.49,Cash,Priya
TXN1218,02/15/2026,08:14 PM,Palak Paneer,1,14.99,14.99,Card,Anita
TXN1218,02/15/2026,08:14 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1219,02/15/2026,06:57 PM,Fish Curry,1,17.99,17.99,UPI,Dev
TXN1219,02/15/2026,06:57 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1219,02/15/2026,06:57 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1220,02/15/2026,07:44 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1220,02/15/2026,07:44 PM,Garlic Naan,1,4.49,4.49,Cash,Rahul
TXN1220,02/15/2026,07:44 PM,Butter Naan,1,3.99,3.99,Cash,Anita
TXN1221,02/15/2026,08:07 PM,Lamb Biryani,1,18.99,18.99,UPI,Rahul
TXN1221,02/15/2026,08:07 PM,Raita,1,3.99,3.99,Card,Dev
TXN1221,02/15/2026,08:07 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1221,02/15/2026,08:07 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1222,02/15/2026,08:17 PM,Palak Paneer,1,14.99,14.99,Card,Rahul
TXN1222,02/15/2026,08:17 PM,Garlic Naan,2,4.49,8.98,Card,Priya
TXN1222,02/15/2026,08:17 PM,Kheer,1,5.49,5.49,UPI,Priya
TXN1223,02/15/2026,08:09 PM,Fish Curry,1,17.99,17.99,Cash,Dev
TXN1223,02/15/2026,08:09 PM,Samosa,1,6.99,6.99,Card,Dev
TXN1224,02/15/2026,09:18 PM,Lamb Biryani,1,18.99,18.99,UPI,Dev
TXN1224,02/15/2026,09:18 PM,Masala Chai,1,3.49,3.49,UPI,Dev
TXN1224,02/15/2026,09:18 PM,Palak Paneer,1,14.99,14.99,Card,Dev
TXN1224,02/15/2026,09:18 PM,Garlic Naan,1,4.49,4.49,Cash,Anita
TXN1225,02/15/2026,05:33 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1225,02/15/2026,05:33 PM,Garlic Naan,1,4.49,4.49,UPI,Priya
TXN1225,02/15/2026,05:33 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1226,02/15/2026,08:44 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1226,02/15/2026,08:44 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1226,02/15/2026,08:44 PM,Palak Paneer,1,14.99,14.99,Card,Rahul
TXN1226,02/15/2026,08:44 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1227,02/15/2026,08:23 PM,Fish Curry,1,17.99,17.99,UPI,Rahul
TXN1227,02/15/2026,08:23 PM,Tandoori Chicken,1,15.99,15.99,Cash,Dev
TXN1227,02/15/2026,08:23 PM,Garlic Naan,1,4.49,4.49,Card,Priya
TXN1227,02/15/2026,08:23 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1228,02/15/2026,08:37 PM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1228,02/15/2026,08:37 PM,Raita,1,3.99,3.99,Cash,Dev
TXN1228,02/15/2026,08:37 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1228,02/15/2026,08:37 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1228,02/15/2026,08:37 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1229,02/15/2026,05:53 PM,Kheer,1,5.49,5.49,Card,Anita
TXN1229,02/15/2026,05:53 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1229,02/15/2026,05:53 PM,Tandoori Chicken,1,15.99,15.99,UPI,Anita
TXN1229,02/15/2026,05:53 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1230,02/16/2026,01:47 PM,Tandoori Chicken,1,15.99,15.99,Cash,Rahul
TXN1230,02/16/2026,01:47 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1230,02/16/2026,01:47 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1230,02/16/2026,01:47 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1230,02/16/2026,01:47 PM,Masala Chai,1,3.49,3.49,Cash,Dev
TXN1231,02/16/2026,01:50 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1231,02/16/2026,01:50 PM,Paneer Tikka,1,12.99,12.99,UPI,Rahul
TXN1232,02/16/2026,01:24 PM,Raita,1,3.99,3.99,UPI,Dev
TXN1232,02/16/2026,01:24 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1232,02/16/2026,01:24 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1233,02/16/2026,02:39 PM,Raita,1,3.99,3.99,Card,Anita
TXN1233,02/16/2026,02:39 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1233,02/16/2026,02:39 PM,Samosa,1,6.99,6.99,UPI,Dev
TXN1233,02/16/2026,02:39 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Dev
TXN1233,02/16/2026,02:39 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1234,02/16/2026,01:39 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1234,02/16/2026,01:39 PM,Garlic Naan,1,4.49,4.49,Cash,Priya
TXN1234,02/16/2026,01:39 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1235,02/16/2026,01:11 PM,Lamb Biryani,1,18.99,18.99,Cash,Priya
TXN1235,02/16/2026,01:11 PM,Raita,1,3.99,3.99,Card,Priya
TXN1235,02/16/2026,01:11 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1235,02/16/2026,01:11 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1236,02/16/2026,12:05 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1236,02/16/2026,12:05 PM,Raita,1,3.99,3.99,Cash,Dev
TXN1236,02/16/2026,12:05 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1237,02/16/2026,06:30 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Anita
TXN1237,02/16/2026,06:30 PM,Butter Naan,1,3.99,3.99,Cash,Rahul
TXN1237,02/16/2026,06:30 PM,Mango Lassi,1,4.99,4.99,Cash,Anita
TXN1238,02/16/2026,06:27 PM,Dal Makhani,1,13.99,13.99,Cash,Rahul
TXN1238,02/16/2026,06:27 PM,Gulab Jamun,1,5.99,5.99,Card,Anita
TXN1238,02/16/2026,06:27 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Priya
TXN1238,02/16/2026,06:27 PM,Butter Naan,2,3.99,7.98,UPI,Priya
TXN1238,02/16/2026,06:27 PM,Mango Lassi,1,4.99,4.99,UPI,Anita
TXN1239,02/16/2026,07:42 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Dev
TXN1239,02/16/2026,07:42 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1239,02/16/2026,07:42 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1240,02/16/2026,07:51 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1240,02/16/2026,07:51 PM,Garlic Naan,2,4.49,8.98,UPI,Rahul
TXN1240,02/16/2026,07:51 PM,Kheer,1,5.49,5.49,Card,Dev
TXN1241,02/16/2026,09:23 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1241,02/16/2026,09:23 PM,Dal Makhani,1,13.99,13.99,Card,Anita
TXN1241,02/16/2026,09:23 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Anita
TXN1241,02/16/2026,09:23 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1241,02/16/2026,09:23 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1242,02/16/2026,06:52 PM,Chicken Tikka Masala,1,16.99,16.99,Cash,Anita
TXN1242,02/16/2026,06:52 PM,Butter Naan,1,3.99,3.99,Cash,Anita
TXN1242,02/16/2026,06:52 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1243,02/16/2026,06:39 PM,Butter Naan,1,3.99,3.99,Cash,Priya
TXN1243,02/16/2026,06:39 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1244,02/16/2026,09:15 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1244,02/16/2026,09:15 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1244,02/16/2026,09:15 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1245,02/16/2026,09:28 PM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1245,02/16/2026,09:28 PM,Raita,1,3.99,3.99,Card,Anita
TXN1245,02/16/2026,09:28 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1245,02/16/2026,09:28 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1246,02/16/2026,08:35 PM,Dal Makhani,1,13.99,13.99,Card,Dev
TXN1246,02/16/2026,08:35 PM,Butter Naan,1,3.99,3.99,Cash,Dev
TXN1246,02/16/2026,08:35 PM,Raita,1,3.99,3.99,Card,Dev
TXN1246,02/16/2026,08:35 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1247,02/16/2026,07:39 PM,Lamb Biryani,1,18.99,18.99,Card,Priya
TXN1247,02/16/2026,07:39 PM,Raita,1,3.99,3.99,Card,Anita
TXN1247,02/16/2026,07:39 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1247,02/16/2026,07:39 PM,Butter Naan,2,3.99,7.98,UPI,Rahul
TXN1248,02/16/2026,08:05 PM,Lamb Biryani,1,18.99,18.99,Card,Dev
TXN1248,02/16/2026,08:05 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1248,02/16/2026,08:05 PM,Kheer,1,5.49,5.49,UPI,Dev
TXN1248,02/16/2026,08:05 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1249,02/16/2026,07:24 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1249,02/16/2026,07:24 PM,Kheer,1,5.49,5.49,Card,Priya
TXN1250,02/17/2026,01:11 PM,Samosa,1,6.99,6.99,UPI,Anita
TXN1250,02/17/2026,01:11 PM,Butter Naan,2,3.99,7.98,Card,Rahul
TXN1250,02/17/2026,01:11 PM,Gulab Jamun,1,5.99,5.99,Card,Priya
TXN1250,02/17/2026,01:11 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1251,02/17/2026,12:27 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Priya
TXN1251,02/17/2026,12:27 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1251,02/17/2026,12:27 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1252,02/17/2026,01:45 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1252,02/17/2026,01:45 PM,Raita,1,3.99,3.99,Cash,Dev
TXN1253,02/17/2026,12:37 PM,Fish Curry,1,17.99,17.99,Cash,Anita
TXN1253,02/17/2026,12:37 PM,Butter Naan,1,3.99,3.99,UPI,Dev
TXN1253,02/17/2026,12:37 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1254,02/17/2026,08:00 PM,Dal Makhani,1,13.99,13.99,Cash,Dev
TXN1254,02/17/2026,08:00 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1254,02/17/2026,08:00 PM,Aloo Gobi,1,9.99,9.99,Card,Anita
TXN1254,02/17/2026,08:00 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1255,02/17/2026,06:20 PM,Lamb Biryani,1,18.99,18.99,Card,Priya
TXN1255,02/17/2026,06:20 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1255,02/17/2026,06:20 PM,Fish Curry,1,17.99,17.99,Card,Dev
TXN1255,02/17/2026,06:20 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1256,02/17/2026,07:21 PM,Tandoori Chicken,1,15.99,15.99,Cash,Anita
TXN1256,02/17/2026,07:21 PM,Garlic Naan,2,4.49,8.98,Card,Rahul
TXN1256,02/17/2026,07:21 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1256,02/17/2026,07:21 PM,Gulab Jamun,1,5.99,5.99,Card,Priya
TXN1257,02/17/2026,06:05 PM,Lamb Biryani,1,18.99,18.99,Cash,Dev
TXN1257,02/17/2026,06:05 PM,Raita,1,3.99,3.99,UPI,Rahul
TXN1257,02/17/2026,06:05 PM,Masala Chai,1,3.49,3.49,Cash,Dev
TXN1257,02/17/2026,06:05 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1258,02/17/2026,06:09 PM,Garlic Naan,2,4.49,8.98,Cash,Dev
TXN1258,02/17/2026,06:09 PM,Mango Lassi,1,4.99,4.99,Card,Priya
TXN1259,02/17/2026,06:59 PM,Mango Lassi,1,4.99,4.99,UPI,Rahul
TXN1259,02/17/2026,06:59 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1260,02/17/2026,07:30 PM,Garlic Naan,2,4.49,8.98,UPI,Anita
TXN1260,02/17/2026,07:30 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1261,02/17/2026,06:58 PM,Dal Makhani,1,13.99,13.99,Cash,Dev
TXN1261,02/17/2026,06:58 PM,Gulab Jamun,1,5.99,5.99,UPI,Dev
TXN1261,02/17/2026,06:58 PM,Paneer Tikka,1,12.99,12.99,Card,Anita
TXN1261,02/17/2026,06:58 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1262,02/17/2026,07:24 PM,Samosa,1,6.99,6.99,Card,Rahul
TXN1262,02/17/2026,07:24 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1263,02/17/2026,08:11 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1263,02/17/2026,08:11 PM,Paneer Tikka,1,12.99,12.99,Cash,Rahul
TXN1263,02/17/2026,08:11 PM,Butter Naan,2,3.99,7.98,Cash,Rahul
TXN1264,02/18/2026,12:53 PM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1264,02/18/2026,12:53 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1264,02/18/2026,12:53 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1265,02/18/2026,02:33 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1265,02/18/2026,02:33 PM,Kheer,1,5.49,5.49,Cash,Priya
TXN1265,02/18/2026,02:33 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1266,02/18/2026,12:33 PM,Tandoori Chicken,1,15.99,15.99,Cash,Priya
TXN1266,02/18/2026,12:33 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1266,02/18/2026,12:33 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1266,02/18/2026,12:33 PM,Gulab Jamun,1,5.99,5.99,Card,Priya
TXN1267,02/18/2026,12:32 PM,Aloo Gobi,1,9.99,9.99,Card,Anita
TXN1267,02/18/2026,12:32 PM,Garlic Naan,2,4.49,8.98,Card,Priya
TXN1267,02/18/2026,12:32 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1268,02/18/2026,08:36 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1268,02/18/2026,08:36 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1268,02/18/2026,08:36 PM,Mango Lassi,1,4.99,4.99,Card,Rahul
TXN1269,02/18/2026,06:16 PM,Butter Naan,1,3.99,3.99,Card,Anita
TXN1269,02/18/2026,06:16 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1269,02/18/2026,06:16 PM,Masala Chai,1,3.49,3.49,Card,Anita
TXN1270,02/18/2026,06:10 PM,Fish Curry,1,17.99,17.99,UPI,Dev
TXN1270,02/18/2026,06:10 PM,Butter Naan,1,3.99,3.99,UPI,Rahul
TXN1270,02/18/2026,06:10 PM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1271,02/18/2026,07:40 PM,Fish Curry,1,17.99,17.99,Cash,Dev
TXN1271,02/18/2026,07:40 PM,Samosa,1,6.99,6.99,UPI,Priya
TXN1271,02/18/2026,07:40 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1272,02/18/2026,06:16 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1272,02/18/2026,06:16 PM,Chicken Tikka Masala,1,16.99,16.99,UPI,Rahul
TXN1272,02/18/2026,06:16 PM,Garlic Naan,1,4.49,4.49,Card,Priya
TXN1273,02/18/2026,06:16 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1273,02/18/2026,06:16 PM,Samosa,1,6.99,6.99,Card,Anita
TXN1273,02/18/2026,06:16 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1274,02/18/2026,09:20 PM,Dal Makhani,1,13.99,13.99,UPI,Anita
TXN1274,02/18/2026,09:20 PM,Butter Naan,2,3.99,7.98,Card,Priya
TXN1274,02/18/2026,09:20 PM,Raita,1,3.99,3.99,Cash,Dev
TXN1275,02/18/2026,05:54 PM,Aloo Gobi,1,9.99,9.99,Cash,Dev
TXN1275,02/18/2026,05:54 PM,Garlic Naan,1,4.49,4.49,Card,Dev
TXN1275,02/18/2026,05:54 PM,Palak Paneer,1,14.99,14.99,UPI,Priya
TXN1275,02/18/2026,05:54 PM,Mango Lassi,1,4.99,4.99,Card,Dev
TXN1276,02/18/2026,08:53 PM,Fish Curry,1,17.99,17.99,Card,Priya
TXN1276,02/18/2026,08:53 PM,Gulab Jamun,1,5.99,5.99,Card,Dev
TXN1276,02/18/2026,08:53 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Dev
TXN1276,02/18/2026,08:53 PM,Butter Naan,1,3.99,3.99,Card,Priya
TXN1276,02/18/2026,08:53 PM,Masala Chai,1,3.49,3.49,Cash,Rahul
TXN1277,02/18/2026,07:45 PM,Lamb Biryani,1,18.99,18.99,Cash,Anita
TXN1277,02/18/2026,07:45 PM,Tandoori Chicken,1,15.99,15.99,UPI,Dev
TXN1277,02/18/2026,07:45 PM,Samosa,1,6.99,6.99,Card,Priya
TXN1277,02/18/2026,07:45 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1278,02/18/2026,08:12 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1278,02/18/2026,08:12 PM,Raita,1,3.99,3.99,Card,Dev
TXN1278,02/18/2026,08:12 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1278,02/18/2026,08:12 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1279,02/18/2026,08:31 PM,Gulab Jamun,1,5.99,5.99,Card,Rahul
TXN1279,02/18/2026,08:31 PM,Garlic Naan,2,4.49,8.98,Cash,Anita
TXN1279,02/18/2026,08:31 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1280,02/18/2026,08:22 PM,Lamb Biryani,1,18.99,18.99,Card,Rahul
TXN1280,02/18/2026,08:22 PM,Tandoori Chicken,1,15.99,15.99,Card,Anita
TXN1280,02/18/2026,08:22 PM,Butter Naan,2,3.99,7.98,Cash,Rahul
TXN1280,02/18/2026,08:22 PM,Masala Chai,1,3.49,3.49,Cash,Priya
TXN1281,02/19/2026,01:43 PM,Lamb Biryani,1,18.99,18.99,Cash,Rahul
TXN1281,02/19/2026,01:43 PM,Paneer Tikka,1,12.99,12.99,Card,Dev
TXN1281,02/19/2026,01:43 PM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1282,02/19/2026,11:54 AM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1282,02/19/2026,11:54 AM,Garlic Naan,1,4.49,4.49,Cash,Rahul
TXN1282,02/19/2026,11:54 AM,Butter Naan,2,3.99,7.98,Card,Anita
TXN1282,02/19/2026,11:54 AM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1283,02/19/2026,12:19 PM,Lamb Biryani,1,18.99,18.99,UPI,Rahul
TXN1283,02/19/2026,12:19 PM,Raita,1,3.99,3.99,Card,Priya
TXN1283,02/19/2026,12:19 PM,Masala Chai,1,3.49,3.49,Card,Priya
TXN1284,02/19/2026,01:22 PM,Garlic Naan,2,4.49,8.98,UPI,Rahul
TXN1284,02/19/2026,01:22 PM,Butter Naan,1,3.99,3.99,Cash,Anita
TXN1285,02/19/2026,11:55 AM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1285,02/19/2026,11:55 AM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1286,02/19/2026,12:46 PM,Raita,1,3.99,3.99,Card,Anita
TXN1286,02/19/2026,12:46 PM,Garlic Naan,2,4.49,8.98,Card,Rahul
TXN1286,02/19/2026,12:46 PM,Masala Chai,1,3.49,3.49,Cash,Anita
TXN1287,02/19/2026,12:00 PM,Lamb Biryani,1,18.99,18.99,UPI,Priya
TXN1287,02/19/2026,12:00 PM,Garlic Naan,1,4.49,4.49,Card,Anita
TXN1287,02/19/2026,12:00 PM,Butter Naan,2,3.99,7.98,Cash,Anita
TXN1288,02/19/2026,06:06 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1288,02/19/2026,06:06 PM,Butter Naan,1,3.99,3.99,Card,Rahul
TXN1289,02/19/2026,06:51 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1289,02/19/2026,06:51 PM,Tandoori Chicken,1,15.99,15.99,Card,Anita
TXN1289,02/19/2026,06:51 PM,Butter Naan,1,3.99,3.99,Card,Dev
TXN1290,02/19/2026,06:12 PM,Lamb Biryani,1,18.99,18.99,Cash,Rahul
TXN1290,02/19/2026,06:12 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1290,02/19/2026,06:12 PM,Garlic Naan,2,4.49,8.98,Cash,Rahul
TXN1291,02/19/2026,06:05 PM,Palak Paneer,1,14.99,14.99,Card,Priya
TXN1291,02/19/2026,06:05 PM,Garlic Naan,2,4.49,8.98,Card,Anita
TXN1291,02/19/2026,06:05 PM,Kheer,1,5.49,5.49,Card,Anita
TXN1292,02/19/2026,06:38 PM,Tandoori Chicken,1,15.99,15.99,Card,Rahul
TXN1292,02/19/2026,06:38 PM,Gulab Jamun,1,5.99,5.99,Cash,Priya
TXN1292,02/19/2026,06:38 PM,Masala Chai,1,3.49,3.49,UPI,Anita
TXN1292,02/19/2026,06:38 PM,Butter Naan,2,3.99,7.98,Card,Dev
TXN1293,02/19/2026,09:10 PM,Tandoori Chicken,1,15.99,15.99,UPI,Rahul
TXN1293,02/19/2026,09:10 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
TXN1293,02/19/2026,09:10 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1293,02/19/2026,09:10 PM,Mango Lassi,1,4.99,4.99,Card,Anita
TXN1294,02/19/2026,09:20 PM,Mango Lassi,1,4.99,4.99,UPI,Priya
TXN1295,02/19/2026,06:43 PM,Paneer Tikka,1,12.99,12.99,Card,Rahul
TXN1295,02/19/2026,06:43 PM,Garlic Naan,2,4.49,8.98,UPI,Anita
TXN1295,02/19/2026,06:43 PM,Mango Lassi,1,4.99,4.99,Cash,Dev
TXN1296,02/20/2026,12:28 PM,Lamb Biryani,1,18.99,18.99,Card,Anita
TXN1296,02/20/2026,12:28 PM,Raita,1,3.99,3.99,UPI,Rahul
TXN1296,02/20/2026,12:28 PM,Masala Chai,1,3.49,3.49,Card,Dev
TXN1297,02/20/2026,01:57 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Anita
TXN1297,02/20/2026,01:57 PM,Butter Naan,2,3.99,7.98,Cash,Anita
TXN1297,02/20/2026,01:57 PM,Mango Lassi,1,4.99,4.99,Cash,Rahul
TXN1298,02/20/2026,12:20 PM,Chicken Tikka Masala,1,16.99,16.99,Card,Rahul
